User Id,User Name,Comment Id,Comment Text,Profile URL,Avatar URL,Publish Date
2338774432,wiasity,18052172161568977,Boycott,https://www.instagram.com/wiasity,https://instagram.fsac1-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg,"2/21/2024, 7:45:00 PM"
63765688324,yudiasastro,18004793321374269,#freepalestine🇵🇸❤️ #freepalestine🇵🇸 #freepalestine #boycott #boycottkfc #boycottkfc,https://www.instagram.com/yudiasastro,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/414494324_899764884837954_367627194245618796_n.jpg,"2/21/2024, 7:47:31 PM"
1916144092,nidia_okti,17854675023117396,Ayam goreng mas kirno yesss #freepalestine🇵🇸 #boycotkfc,https://www.instagram.com/nidia_okti,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/409441568_6629436213831515_5770556110212351781_n.jpg,"2/21/2024, 7:57:28 PM"
50706732626,dewianita_imran,17880877920013068,#freepalestine🇵🇸🇵🇸🇵🇸❤️❤️❤️ #freepalesti̇ne 🇵🇸🇵🇸🇵🇸#freepalesti̇ne 🇵🇸🇵🇸🇵🇸#freepalestine❤️❤️❤️#boikotkfc #boikotkfc #boikotkfc #boikotkfc,https://www.instagram.com/dewianita_imran,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/266010806_585798596045254_3174448542626932897_n.jpg,"2/21/2024, 7:59:12 PM"
51142870912,yunii_w97,18254304628213460,teu kabita aing #boycotkfc #boycotkfc🤢 makanan penjajah,https://www.instagram.com/yunii_w97,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/270056388_453973633027616_8351432232622039625_n.jpg,"2/21/2024, 8:01:04 PM"
63484971936,urang_sinlay,18272516050206430,#BOIKOTFOREVER,https://www.instagram.com/urang_sinlay,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/404644195_1507924436414915_8776956370022341103_n.jpg,"2/21/2024, 8:11:59 PM"
63484971936,urang_sinlay,18022083002060029,#freepalestine🇵🇸,https://www.instagram.com/urang_sinlay,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/404644195_1507924436414915_8776956370022341103_n.jpg,"2/21/2024, 8:12:07 PM"
63257154987,netizen.62plus,17912225906899369,🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,https://www.instagram.com/netizen.62plus,https://instagram.fsac1-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg,"2/21/2024, 8:13:45 PM"
63563795211,gettrue04,17966426012695532,#boycotkfc #freepalestine,https://www.instagram.com/gettrue04,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/410545507_336203289163818_4720988626547871896_n.jpg,"2/21/2024, 8:25:11 PM"
5652699931,rurin.andriani,18088203901419012,#freepalestine #standwithhumanityhelppalestine🇵🇸,https://www.instagram.com/rurin.andriani,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/179710245_3854061707980438_7419953049834901623_n.jpg,"2/21/2024, 8:27:09 PM"
2201888970,dwiajrina,18006149867120391,"Disgusting, stop killing children in gaza #freepalestine🇵🇸",https://www.instagram.com/dwiajrina,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/75601615_599021167340198_588488327179534336_n.jpg,"2/21/2024, 8:29:34 PM"
2201888970,dwiajrina,18118365712351755,You are not human if you support genocide in gaza #freepalestine🇵🇸,https://www.instagram.com/dwiajrina,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/75601615_599021167340198_588488327179534336_n.jpg,"2/21/2024, 8:30:12 PM"
10605808846,djesica01_,18019223096297751,Welcome boycot!! #freepalestine #boycotkfc,https://www.instagram.com/djesica01_,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/326558508_674190787836935_1211218587814360442_n.jpg,"2/21/2024, 8:35:18 PM"
1317293168,vivitasarinovi,17854569432114676,#freepalestine🇵🇸 #boycottkfc,https://www.instagram.com/vivitasarinovi,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/409784811_320586274121473_1927562933302022099_n.jpg,"2/21/2024, 8:38:22 PM"
64683947564,sheee1675,18002462168378194,I hope KFC is okay,https://www.instagram.com/sheee1675,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/428452163_1153367336077771_6660531678797087474_n.jpg,"2/21/2024, 8:43:48 PM"
63240840788,taleatsy,18030969382889221,#freepalestine,https://www.instagram.com/taleatsy,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/412054188_1018818879223807_3707274196032229896_n.jpg,"2/21/2024, 8:49:35 PM"
63284520677,kuntilanak_julid,18015904331135556,"*Who steals body organs?(Israel)*
*Who stole Palestinian land?(Israel)*
*Who robbed the Bank at the money changer (Israel)*
*Who bombed mosques and Churches?(israel)*
*Who kills babies and children?(Israel)*
*Who raped the female hostage?(israel)*
*Who kidnapped civilians from Gaza(israel)*
*Who detains civilians without justification?(israel)*
*Who destroyed hospitals,School and civilian homes?(israel)*
*Who Mutilates the Heads of innocent animals?(israel)*
*Who is cannibal in modern times?(israel)*
*Who killed his own citizens?(israel)*
*Who shot his own hostage dead?(israel)*
*who is blocking humanitarian aid?(israel)*
*Who stopped the fiew of water and electricity in Gaza?(israel)*
*Who forbid collecting rainwater?(israel)*
*who is Genoside?(israel)
*Who said H.M.S terrorist?(israel & supporters)
*Who are the real terrorists?(israel)
*Who is the playing victim?(israel)
WTF a Defend???? A baby and childre Didn't Attack You Diapers Army!!!🔻🔻🔥🔥",https://www.instagram.com/kuntilanak_julid,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/410842078_877328790595364_1802346561187315811_n.jpg,"2/21/2024, 8:51:55 PM"
2095837344,dewari_mypark,17970319085547306,#boikotkfc,https://www.instagram.com/dewari_mypark,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/420022008_1114698583314767_4959556278239863580_n.jpg,"2/21/2024, 8:54:24 PM"
2095837344,dewari_mypark,18015416843509814,#freepalestine,https://www.instagram.com/dewari_mypark,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/420022008_1114698583314767_4959556278239863580_n.jpg,"2/21/2024, 8:54:28 PM"
2095837344,dewari_mypark,18257172631234537,#freepalestine,https://www.instagram.com/dewari_mypark,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/420022008_1114698583314767_4959556278239863580_n.jpg,"2/21/2024, 8:54:33 PM"
6801273921,alphin777,17990445182340514,"#freepalestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
#boycottkfc",https://www.instagram.com/alphin777,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/30830616_1653933418047682_6325887064889884672_n.jpg,"2/21/2024, 8:54:35 PM"
44035407255,12stargeneral,18411435643037717,No body asked for this. And your fries are trash,https://www.instagram.com/12stargeneral,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/366555536_256781453831687_7005542644545877078_n.jpg,"2/21/2024, 9:05:09 PM"
63974909024,dendi_5801,18413423659005829,"#Freepalestine🇵🇸🇵🇸🇵🇸
#BOYCOTTKFC",https://www.instagram.com/dendi_5801,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/415961956_820919666505896_554440983097912979_n.jpg,"2/21/2024, 9:08:31 PM"
63225352965,amaryllis.1996,17870723607016350,#freepalestine🇵🇸,https://www.instagram.com/amaryllis.1996,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/405255854_380128867695548_3794933941039974552_n.jpg,"2/21/2024, 2:44:52 PM"
48787414983,anda_balebalesprei,18216692086279228,Makan ayam taliwang lebih enak #freepalestin  #boykotisraeliproducts🇮🇱,https://www.instagram.com/anda_balebalesprei,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/220696302_631371317826633_4658620175472807689_n.jpg,"2/21/2024, 2:45:00 PM"
63013540588,reygafe,18177204436294565,Boycott forever 😊,https://www.instagram.com/reygafe,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/404300017_831698912087200_3754776352473479118_n.jpg,"2/21/2024, 2:49:33 PM"
2025268042,uncunk_suherman,18016498349497281,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸✌️✌️✌️✌️✌️,https://www.instagram.com/uncunk_suherman,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/413242458_170813816122440_6712069675086066217_n.jpg,"2/21/2024, 2:52:57 PM"
8496463662,eraproject.nia,18020081492042796,Iuhhhhh🤢🤮🤮💩🤢🤮,https://www.instagram.com/eraproject.nia,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/405551928_314767721481803_3418081786732228593_n.jpg,"2/21/2024, 2:56:48 PM"
58736750812,nurniatisofiyah,18060379000518647,#freepalestine,https://www.instagram.com/nurniatisofiyah,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/401605646_721523013197942_2156819353490806273_n.jpg,"2/21/2024, 2:58:07 PM"
2004603627,agung_as012,18415853059029056,#freepalestine🇵🇸 #boycottkfc,https://www.instagram.com/agung_as012,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/404290473_1564268057713883_4234598412872695924_n.jpg,"2/21/2024, 3:15:01 PM"
7552218706,siti_liza_kpls,18013065080483369,#freepalestine🇵🇸❤️,https://www.instagram.com/siti_liza_kpls,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/426673982_1059205585385617_9201296146012341151_n.jpg,"2/21/2024, 3:16:51 PM"
56595498031,gohomee__,18059700355519555,Free palestine!!!!!,https://www.instagram.com/gohomee__,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/422163810_767002085297544_8961854480090257596_n.jpg,"2/21/2024, 3:22:34 PM"
854816373,greenteaa90s,18027271726770791,#boycottkfc #freepalestine,https://www.instagram.com/greenteaa90s,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/336812486_750610966632651_8339110141497585307_n.jpg,"2/21/2024, 3:25:09 PM"
1045299177,papahabsyi,17989854947617190,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,https://www.instagram.com/papahabsyi,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/427420202_1431882651016609_3935606273688866183_n.jpg,"2/21/2024, 3:27:02 PM"
45031559348,joo_eldanger,18029822770737714,#freepalestine 🇵🇸,https://www.instagram.com/joo_eldanger,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/409157985_914509646991531_4787820051463219994_n.jpg,"2/21/2024, 3:27:34 PM"
